seed_idx,strategy,num_queries,mse,shift_idx,A_t,B_t
1,Random,50,0.1141066774725914,0,8.0,12.0
1,Random,55,0.11343994736671448,0,8.0,12.0
1,Random,60,0.10642609745264053,0,8.0,12.0
1,EER,0,0.26598289608955383,0,8.0,12.0
1,EER,5,0.16363562643527985,0,8.0,12.0
1,EER,10,0.08537280559539795,0,8.0,12.0
1,EER,15,0.11108016967773438,0,8.0,12.0
1,EER,20,0.15641558170318604,0,8.0,12.0
1,EER,25,0.12829022109508514,0,8.0,12.0
1,EER,30,0.1019362285733223,0,8.0,12.0
1,EER,35,0.09041758626699448,0,8.0,12.0
1,EER,40,0.13315851986408234,0,8.0,12.0
1,EER,45,0.11233845353126526,0,8.0,12.0
1,EER,50,0.10545225441455841,0,8.0,12.0
1,EER,55,0.08761709928512573,0,8.0,12.0
1,EER,60,0.08709220588207245,0,8.0,12.0
1,Z_Uncertainty,0,0.26598289608955383,0,8.0,12.0
1,Z_Uncertainty,5,0.16758538782596588,0,8.0,12.0
1,Z_Uncertainty,10,0.526595413684845,0,8.0,12.0
1,Z_Uncertainty,15,0.30122917890548706,0,8.0,12.0
1,Z_Uncertainty,20,0.1863768994808197,0,8.0,12.0
1,Z_Uncertainty,25,0.10667004436254501,0,8.0,12.0
1,Z_Uncertainty,30,0.08674094825983047,0,8.0,12.0
1,Z_Uncertainty,35,0.084788016974926,0,8.0,12.0
1,Z_Uncertainty,40,0.0740135908126831,0,8.0,12.0
1,Z_Uncertainty,45,0.07197042554616928,0,8.0,12.0
1,Z_Uncertainty,50,0.07784364372491837,0,8.0,12.0
1,Z_Uncertainty,55,0.0772804245352745,0,8.0,12.0
1,Z_Uncertainty,60,0.0668693333864212,0,8.0,12.0
1,CME_Uncertainty,0,0.47443580627441406,1,6.0,6.0
1,CME_Uncertainty,5,0.6306474804878235,1,6.0,6.0
1,CME_Uncertainty,10,0.1507432609796524,1,6.0,6.0
1,CME_Uncertainty,15,0.41301092505455017,1,6.0,6.0
1,CME_Uncertainty,20,0.36478203535079956,1,6.0,6.0
1,CME_Uncertainty,25,0.3061940371990204,1,6.0,6.0
1,CME_Uncertainty,30,0.22520223259925842,1,6.0,6.0
1,CME_Uncertainty,35,0.20181578397750854,1,6.0,6.0
1,CME_Uncertainty,40,0.17764253914356232,1,6.0,6.0
1,CME_Uncertainty,45,0.18209613859653473,1,6.0,6.0
1,CME_Uncertainty,50,0.1702870875597,1,6.0,6.0
1,CME_Uncertainty,55,0.16008153557777405,1,6.0,6.0
1,CME_Uncertainty,60,0.1625012755393982,1,6.0,6.0
1,Random,0,0.47443580627441406,1,6.0,6.0
1,Random,5,0.6306474804878235,1,6.0,6.0
1,Random,10,0.2018798291683197,1,6.0,6.0
1,Random,15,0.47265496850013733,1,6.0,6.0
1,Random,20,0.26765739917755127,1,6.0,6.0
1,Random,25,0.12924814224243164,1,6.0,6.0
1,Random,30,0.12190749496221542,1,6.0,6.0
1,Random,35,0.11160049587488174,1,6.0,6.0
1,Random,40,0.11195114254951477,1,6.0,6.0
1,Random,45,0.11807005852460861,1,6.0,6.0
1,Random,50,0.12975534796714783,1,6.0,6.0
1,Random,55,0.12912416458129883,1,6.0,6.0
1,Random,60,0.13545289635658264,1,6.0,6.0
1,EER,0,0.47443580627441406,1,6.0,6.0
1,EER,5,0.46896666288375854,1,6.0,6.0
1,EER,10,0.18322741985321045,1,6.0,6.0
1,EER,15,0.15503337979316711,1,6.0,6.0
1,EER,20,0.20576602220535278,1,6.0,6.0
1,EER,25,0.5208836793899536,1,6.0,6.0
1,EER,30,0.328551322221756,1,6.0,6.0
1,EER,35,0.3201773166656494,1,6.0,6.0
1,EER,40,0.2907963991165161,1,6.0,6.0
1,EER,45,0.21701668202877045,1,6.0,6.0
1,EER,50,0.21661525964736938,1,6.0,6.0
1,EER,55,0.24742773175239563,1,6.0,6.0
1,EER,60,0.23588451743125916,1,6.0,6.0
1,Z_Uncertainty,0,0.47443580627441406,1,6.0,6.0
1,Z_Uncertainty,5,0.22538653016090393,1,6.0,6.0
1,Z_Uncertainty,10,0.22696194052696228,1,6.0,6.0
1,Z_Uncertainty,15,0.17703786492347717,1,6.0,6.0
1,Z_Uncertainty,20,0.15590327978134155,1,6.0,6.0
1,Z_Uncertainty,25,0.21824416518211365,1,6.0,6.0
1,Z_Uncertainty,30,0.22974026203155518,1,6.0,6.0
1,Z_Uncertainty,35,0.1836683452129364,1,6.0,6.0
1,Z_Uncertainty,40,0.200240358710289,1,6.0,6.0
1,Z_Uncertainty,45,0.19201058149337769,1,6.0,6.0
1,Z_Uncertainty,50,0.18556039035320282,1,6.0,6.0
1,Z_Uncertainty,55,0.1657865047454834,1,6.0,6.0
1,Z_Uncertainty,60,0.1665361374616623,1,6.0,6.0
1,CME_Uncertainty,0,0.7472656965255737,2,5.0,3.333
1,CME_Uncertainty,5,0.8780639171600342,2,5.0,3.333
1,CME_Uncertainty,10,0.7798968553543091,2,5.0,3.333
1,CME_Uncertainty,15,0.34189996123313904,2,5.0,3.333
1,CME_Uncertainty,20,0.31673771142959595,2,5.0,3.333
1,CME_Uncertainty,25,0.44269871711730957,2,5.0,3.333
1,CME_Uncertainty,30,0.3470512926578522,2,5.0,3.333
1,CME_Uncertainty,35,0.29259350895881653,2,5.0,3.333
1,CME_Uncertainty,40,0.2870199680328369,2,5.0,3.333
1,CME_Uncertainty,45,0.2669089436531067,2,5.0,3.333
1,CME_Uncertainty,50,0.2614567279815674,2,5.0,3.333
1,CME_Uncertainty,55,0.23288798332214355,2,5.0,3.333
1,CME_Uncertainty,60,0.22601431608200073,2,5.0,3.333
1,Random,0,0.7472656965255737,2,5.0,3.333
1,Random,5,0.8780639171600342,2,5.0,3.333
1,Random,10,0.7379186153411865,2,5.0,3.333
1,Random,15,0.17189133167266846,2,5.0,3.333
1,Random,20,0.18092238903045654,2,5.0,3.333
1,Random,25,0.284912645816803,2,5.0,3.333
1,Random,30,0.26135891675949097,2,5.0,3.333
1,Random,35,0.24860034883022308,2,5.0,3.333
1,Random,40,0.22971491515636444,2,5.0,3.333
1,Random,45,0.20082709193229675,2,5.0,3.333
1,Random,50,0.19954971969127655,2,5.0,3.333
1,Random,55,0.21332235634326935,2,5.0,3.333
1,Random,60,0.23034289479255676,2,5.0,3.333
1,EER,0,0.7472656965255737,2,5.0,3.333
1,EER,5,0.5871463418006897,2,5.0,3.333
1,EER,10,0.672451376914978,2,5.0,3.333
1,EER,15,0.8847149610519409,2,5.0,3.333
1,EER,20,0.8318195939064026,2,5.0,3.333
1,EER,25,0.665591299533844,2,5.0,3.333
1,EER,30,0.6723748445510864,2,5.0,3.333
1,EER,35,0.4720189869403839,2,5.0,3.333
1,EER,40,0.5347335934638977,2,5.0,3.333
1,EER,45,0.6478603482246399,2,5.0,3.333
1,EER,50,0.5589169859886169,2,5.0,3.333
1,EER,55,0.5177962779998779,2,5.0,3.333
