seed_idx,strategy,num_queries,mse,shift_idx,A_t,B_t
0,EER,5,0.3902955651283264,4,2.0,0.5
0,EER,10,0.4275054335594177,4,2.0,0.5
0,EER,15,0.4207216799259186,4,2.0,0.5
0,EER,20,0.40640807151794434,4,2.0,0.5
0,EER,25,0.42516854405403137,4,2.0,0.5
0,EER,30,0.401958167552948,4,2.0,0.5
0,EER,35,0.417044073343277,4,2.0,0.5
0,EER,40,0.4151972830295563,4,2.0,0.5
0,EER,45,0.40366074442863464,4,2.0,0.5
0,Z_Uncertainty,0,0.41063788533210754,4,2.0,0.5
0,Z_Uncertainty,5,0.337275892496109,4,2.0,0.5
0,Z_Uncertainty,10,0.33352020382881165,4,2.0,0.5
0,Z_Uncertainty,15,0.3416670262813568,4,2.0,0.5
0,Z_Uncertainty,20,0.31871816515922546,4,2.0,0.5
0,Z_Uncertainty,25,0.283756285905838,4,2.0,0.5
0,Z_Uncertainty,30,0.24243927001953125,4,2.0,0.5
0,Z_Uncertainty,35,0.22390124201774597,4,2.0,0.5
0,Z_Uncertainty,40,0.20981250703334808,4,2.0,0.5
0,Z_Uncertainty,45,0.2041306495666504,4,2.0,0.5
1,PQAL,0,0.005865579936653376,0,8.0,12.0
1,PQAL,5,0.005887639708817005,0,8.0,12.0
1,PQAL,10,0.007095034699887037,0,8.0,12.0
1,PQAL,15,0.004574410617351532,0,8.0,12.0
1,PQAL,20,0.004102041013538837,0,8.0,12.0
1,PQAL,25,0.004653335548937321,0,8.0,12.0
1,PQAL,30,0.005004930775612593,0,8.0,12.0
1,PQAL,35,0.004735059570521116,0,8.0,12.0
1,PQAL,40,0.004806504584848881,0,8.0,12.0
1,PQAL,45,0.004536033608019352,0,8.0,12.0
1,PQAL,0,0.005865579936653376,0,8.0,12.0
1,PQAL,5,0.005887639708817005,0,8.0,12.0
1,PQAL,10,0.007095034699887037,0,8.0,12.0
1,PQAL,15,0.004574410617351532,0,8.0,12.0
1,PQAL,20,0.004102041013538837,0,8.0,12.0
1,PQAL,25,0.004653335548937321,0,8.0,12.0
1,PQAL,30,0.005004930775612593,0,8.0,12.0
1,PQAL,35,0.004735059570521116,0,8.0,12.0
1,PQAL,40,0.004806504584848881,0,8.0,12.0
1,PQAL,45,0.004536033608019352,0,8.0,12.0
1,PQAL_random,0,0.005865579936653376,0,8.0,12.0
1,PQAL_random,5,0.005887639708817005,0,8.0,12.0
1,PQAL_random,10,0.0062554688192903996,0,8.0,12.0
1,PQAL_random,15,0.004777181427925825,0,8.0,12.0
1,PQAL_random,20,0.0050405897200107574,0,8.0,12.0
1,PQAL_random,25,0.005143789108842611,0,8.0,12.0
1,PQAL_random,30,0.004804032389074564,0,8.0,12.0
1,PQAL_random,35,0.004491523839533329,0,8.0,12.0
1,PQAL_random,40,0.004558614455163479,0,8.0,12.0
1,PQAL_random,45,0.004584054462611675,0,8.0,12.0
1,EER,0,0.005865579936653376,0,8.0,12.0
1,EER,5,0.008675150573253632,0,8.0,12.0
1,EER,10,0.006442275829613209,0,8.0,12.0
1,EER,15,0.007328989449888468,0,8.0,12.0
1,EER,20,0.007331001106649637,0,8.0,12.0
1,EER,25,0.007698239292949438,0,8.0,12.0
1,EER,30,0.007278616074472666,0,8.0,12.0
1,EER,35,0.007279418874531984,0,8.0,12.0
1,EER,40,0.0077355047687888145,0,8.0,12.0
1,EER,45,0.007670796010643244,0,8.0,12.0
1,Z_Uncertainty,0,0.005865579936653376,0,8.0,12.0
1,Z_Uncertainty,5,0.006311871577054262,0,8.0,12.0
1,Z_Uncertainty,10,0.023672286421060562,0,8.0,12.0
1,Z_Uncertainty,15,0.013076236471533775,0,8.0,12.0
1,Z_Uncertainty,20,0.007145528681576252,0,8.0,12.0
1,Z_Uncertainty,25,0.005669739563018084,0,8.0,12.0
1,Z_Uncertainty,30,0.005202660337090492,0,8.0,12.0
1,Z_Uncertainty,35,0.004846363794058561,0,8.0,12.0
1,Z_Uncertainty,40,0.004746577702462673,0,8.0,12.0
1,Z_Uncertainty,45,0.005197106394916773,0,8.0,12.0
1,PQAL,0,0.02270563319325447,1,6.0,6.0
1,PQAL,5,0.03267795220017433,1,6.0,6.0
1,PQAL,10,0.02328353188931942,1,6.0,6.0
1,PQAL,15,0.018584897741675377,1,6.0,6.0
1,PQAL,20,0.018690677359700203,1,6.0,6.0
1,PQAL,25,0.01866920292377472,1,6.0,6.0
1,PQAL,30,0.018808530643582344,1,6.0,6.0
1,PQAL,35,0.01806003972887993,1,6.0,6.0
1,PQAL,40,0.017457563430070877,1,6.0,6.0
1,PQAL,45,0.016561340540647507,1,6.0,6.0
1,PQAL,0,0.02270563319325447,1,6.0,6.0
1,PQAL,5,0.03267795220017433,1,6.0,6.0
1,PQAL,10,0.02328353188931942,1,6.0,6.0
1,PQAL,15,0.018584897741675377,1,6.0,6.0
1,PQAL,20,0.018690677359700203,1,6.0,6.0
1,PQAL,25,0.01866920292377472,1,6.0,6.0
1,PQAL,30,0.018808530643582344,1,6.0,6.0
1,PQAL,35,0.01806003972887993,1,6.0,6.0
1,PQAL,40,0.017457563430070877,1,6.0,6.0
1,PQAL,45,0.016561340540647507,1,6.0,6.0
1,PQAL_random,0,0.02270563319325447,1,6.0,6.0
1,PQAL_random,5,0.03267795220017433,1,6.0,6.0
1,PQAL_random,10,0.03218955174088478,1,6.0,6.0
1,PQAL_random,15,0.02096250094473362,1,6.0,6.0
1,PQAL_random,20,0.01844319887459278,1,6.0,6.0
